,x,y,Mass,halo_id,Ellipticity,Ellipse Parameter,Area,PCA_likelihood,PCA
475,4.3504791259765625,-3.491095542907715,11.124078699248434,289166,0.6369089276196058,"((31.54522132873535, 31.61322593688965), (10.98563003540039, 17.232433319091797), 1.742951512336731)",594.7321942239113,8627.003461911965,PCA(n_components=20)
476,-1.995470643043518,3.133716344833374,10.676466538505412,289167,0.5495538138042498,"((31.607515335083008, 31.589380264282227), (6.5035247802734375, 12.738482475280762), 179.1095428466797)",260.26535786963586,9947.331957398288,PCA(n_components=20)
477,8.937914848327637,-3.7380545139312744,11.289998629703522,289713,0.93271729043692,"((31.568164825439453, 31.431995391845703), (16.86978530883789, 18.19097137451172), 47.257110595703125)",964.0849843728654,6925.152768155267,PCA(n_components=20)
478,9.741351127624512,-4.149753093719482,11.377574412216042,290202,0.9781435725288027,"((31.577116012573242, 31.804447174072266), (19.971805572509766, 20.874267578125), 6.552008152008057)",1309.7199667186665,6627.857161865888,PCA(n_components=20)
479,4.342721939086914,-0.40705758333206177,11.052687043592083,290533,0.9545617624941591,"((31.510807037353516, 31.453693389892578), (12.269067764282227, 12.608668327331543), 47.237953186035156)",485.9937213387982,9571.143165318164,PCA(n_components=20)
480,-2.9386255741119385,0.6585196256637573,10.822494703552064,290534,0.3426214301680443,"((31.621118545532227, 31.764835357666016), (5.534867286682129, 18.502513885498047), 0.2169942855834961)",321.727232710248,9909.255635089685,PCA(n_components=20)
481,4.6389689445495605,-3.3728532791137695,10.90197678505362,291140,0.7114909710962224,"((31.436500549316406, 31.10733985900879), (11.951522827148438, 17.144472122192383), 1.4865373373031616)",643.720345554968,8334.335548882864,PCA(n_components=20)
482,1.0946097373962402,-0.9806051850318909,10.922462665550864,291141,0.5083410416224873,"((31.480335235595703, 31.752126693725586), (8.552345275878906, 15.909165382385254), 179.4168701171875)",427.44721828293433,9716.705174046876,PCA(n_components=20)
483,3.4624643325805664,-3.9958784580230713,11.047178597129815,291745,0.4748212372990981,"((31.639944076538086, 31.560211181640625), (9.254234313964844, 19.73937225341797), 179.84849548339844)",573.8834512297607,9042.197265831932,PCA(n_components=20)
484,1.3483155965805054,5.2474589347839355,10.759604669328379,291746,0.8091700567069448,"((31.586929321289062, 31.609548568725586), (8.649377822875977, 9.467123031616211), 57.5829963684082)",257.24844734737445,9886.905196609083,PCA(n_components=20)
485,-2.6066184043884277,12.073088645935059,10.427019001103035,291747,0.7610858078200552,"((31.503551483154297, 31.247655868530273), (5.33294153213501, 7.26717472076416), 9.84975814819336)",121.75373612891066,9817.387153439056,PCA(n_components=20)
486,8.749836921691895,-3.563262939453125,11.283411463051388,292354,0.8631972455867893,"((31.132442474365234, 31.698816299438477), (15.866318702697754, 18.49982452392578), 164.7761993408203)",922.133193409867,7685.698601778815,PCA(n_components=20)
487,5.985787391662598,-2.926520586013794,11.093461384072832,292732,0.8736436129465751,"((31.427675247192383, 31.197463989257812), (13.617798805236816, 15.599712371826172), 136.23544311523438)",667.38029109292,8907.91849721358,PCA(n_components=20)
488,-3.8307228088378906,9.512046813964844,10.5829449140251,292733,0.7640198724668792,"((31.17694091796875, 31.42300033569336), (6.848623275756836, 8.069478034973145), 3.222757577896118)",173.61953709981836,10205.580222887147,PCA(n_components=20)
489,3.9522297382354736,-3.670835494995117,11.034487924759,293197,0.5327558051949303,"((31.6770076751709, 31.59360122680664), (12.213920593261719, 17.702585220336914), 176.9647979736328)",679.2687866810404,9274.904866954374,PCA(n_components=20)
490,4.915549278259277,-4.59766960144043,11.16501110564412,293198,0.5975403462028578,"((31.397523880004883, 31.9575138092041), (11.754709243774414, 19.84900665283203), 175.4123992919922)",732.9942050466727,8489.681292958787,PCA(n_components=20)
491,0.8280194997787476,3.138545513153076,11.156707951954004,293596,0.643695650706583,"((31.51141929626465, 31.518951416015625), (7.964561462402344, 11.93078327178955), 5.893802642822266)",298.5249933704651,10397.300582342345,PCA(n_components=20)
492,9.7335205078125,-4.144540309906006,11.34888827643682,293995,0.9561214468850741,"((31.52202606201172, 31.65511131286621), (20.00002670288086, 20.52415657043457), 177.667724609375)",1289.5725118188368,6188.60177430556,PCA(n_components=20)
493,8.446064949035645,-3.510693073272705,11.299775802566296,294427,0.870940322412293,"((31.432880401611328, 31.31709861755371), (14.808422088623047, 17.43112564086914), 169.99069213867188)",810.9313507805048,7179.777956803871,PCA(n_components=20)
494,-1.6299275159835815,10.253300666809082,10.485007868624221,294429,0.5254837639322504,"((31.55716323852539, 31.38566017150879), (4.600498199462891, 9.55232048034668), 6.192015647888184)",138.05865000735008,9848.670207952708,PCA(n_components=20)
495,4.23651123046875,-3.700639247894287,11.120541072040346,295206,0.5798964024994573,"((31.42015266418457, 31.688447952270508), (10.666765213012695, 17.92303466796875), 3.7634599208831787)",600.6122052945684,9093.155043686236,PCA(n_components=20)
496,-0.2805123031139374,-2.3033204078674316,11.080211802536155,295795,0.46004744167776573,"((31.38070297241211, 31.470386505126953), (7.680111408233643, 19.665992736816406), 179.57815551757812)",474.4967772853136,9582.389094726754,PCA(n_components=20)
497,-1.0909082889556885,10.269253730773926,10.689649751810366,295796,0.45540202710763017,"((31.296781539916992, 32.02610778808594), (4.479974269866943, 10.668684959411621), 2.205310821533203)",150.1537846797622,9720.794317568769,PCA(n_components=20)
498,1.2116714715957642,2.3229551315307617,10.890649100832562,296328,0.70256965672752,"((31.378875732421875, 31.564491271972656), (8.319375991821289, 12.748992919921875), 172.338623046875)",333.2088327179915,10061.34617171083,PCA(n_components=20)
